brand,name,weight,price
EMPORIUM SELECTION,"Mustard Seed Cheddar Cheese with Ale, 7 oz",7 oz,$4.95
EMPORIUM SELECTION,"Chili Infused Cheddar Cheese, 7 oz",7 oz,$4.95
EMPORIUM SELECTION,"Grated Parmesan Cheese, 7 oz",7 oz,$4.05
EMPORIUM SELECTION,"Shredded Tuscan Cheese, 7 oz",7 oz,$4.05
SARTORI,"Sriracha Cheddar Cheese, 5 oz",5 oz,$4.39
CHOBANI,"Spiced Holiday Nog, 5.3 oz",5.3 oz,$1.35
CHOBANI,"Peppermint Chocolate Greek Yogurt, 5.3 oz",5.3 oz,$1.35
CHOBANI,"Pumpkin Spice Greek Yogurt, 5.3 oz",5.3 oz,$1.35
CHOBANI,"Apple Cinnamon Greek Yogurt, 5.3 oz",5.3 oz,$1.35
HAPPY FARMS,"Colby & Monterey Cracker Cuts Jack Cheese Slices, 30 count",10 oz,$3.09
HAPPY FARMS,"Pepper Jack Cracker Cuts Cheese Slices, 30 count",10 oz,$3.09
FRIENDLY FARMS,Eggnog,32 fl oz,$3.85
FRIENDLY FARMS,"Strawberry Banana Flavored Drinkable Greek Yogurt, 7 fl oz",7 fl oz,$1.65
FRIENDLY FARMS,"Mixed Berry Flavored Drinkable Greek Yogurt, 7 fl oz",7 fl oz,$1.65
HAPPY FARMS,"Extra Sharp New York Cheddar Cheese Cubes, 8 oz",8 oz,$3.19
HAPPY FARMS,"Gouda Cheese Cubes, 8 oz",8 oz,$3.19
HAPPY FARMS,"Gouda Cheese Snack Sticks, 12 count",9 oz,$2.85
HAPPY FARMS,"Habanero Jack Cheese Snack Sticks, 12 count",9 oz,$2.85
HAPPY FARMS,"Extra Sharp Yellow Cheddar Cracker Cuts Slices, 30 count",10 oz,$3.09
HAPPY FARMS,"Gouda Cracker Cuts Cheese Slices, 30 count",10 oz,$3.09
SPECIALLY SELECTED,"Triple Creme Brie, 5 oz",5 oz,$5.49
SPECIALLY SELECTED,"Pavé, 5 oz",5 oz,$5.49
PARK STREET DELI,"Garden Vegetable Cream Cheese Dip with Pretzels, 2.25 oz",2.25 oz,$1.65
PARK STREET DELI,"Strawberry Cream Cheese Dip with Crackers, 2.25 oz",2.25 oz,$1.65
PARK STREET DELI,"Jalapeno Cream Cheese Dip with Pretzels, 2.25 oz",2.25 oz,$1.65
BARISSIMO,"Cinnamon Roll Coffee Creamer, 32 fl oz",32 fl oz,$3.05
BARISSIMO,"Coconut Creme Coffee Creamer, 32 fl oz",32 fl oz,$3.05
SPECIALLY SELECTED,"Purple Moon Cheddar Cheese, 6 oz",6 oz,$4.49
SPECIALLY SELECTED,"Imperial Stout Craft Beer Cheddar Cheese, 6 oz",6 oz,$4.49
CHOBANI,"Zero Sugar Toasted Coconut Vanilla Flavored Yogurt, 5.3 oz",5.3 oz,$1.28
FRIENDLY FARMS,"Whole Milk Ricotta Cheese, 15 oz",15 oz,$2.95
FRIENDLY FARMS,"Part Skim Ricotta Cheese, 15 oz",15 oz,$2.95
FRIENDLY FARMS,"Fat Free Plain Greek Yogurt, 32 oz",32 oz,$5.39
FRIENDLY FARMS,"Fat Free Vanilla Flavor Greek Yogurt, 32 oz",32 oz,$5.39
HAPPY FARMS,"Mixed Berry Cream Cheese, 8 oz",8 oz,$2.09
HAPPY FARMS,"Jalapeno Cream Cheese, 8 oz",8 oz,$2.09
HAPPY FARMS,Garden Vegetable Cream Cheese,8 oz,$2.09
HAPPY FARMS,Honey Pecan Cream Cheese,8 oz,$2.09
BARISSIMO,"Sugar Free Pumpkin Spice Coffee Creamer, 32 fl oz",32 fl oz,$3.05
BARISSIMO,Sugar Free Peppermint Mocha Coffee Creamer,32 fl oz,$3.05
BARISSIMO,"Pumpkin Spice Delightfully Coffee Creamer, 32 fl oz",32 fl oz,$4.29
BARISSIMO,"Peppermint Mocha Delightfully Coffee Creamer, 32 fl oz",32 fl oz,$4.29
BARISSIMO,"White Chocolate Barista Cold Foam, 13 oz",13 oz,$3.65
BARISSIMO,"Pumpkin Spice Barista Cold Foam, 13 oz",13 oz,$3.65
CHOBANI,Plain Greek Yogurt,5.3 oz,$1.35
